=================================
=  Romania

Robert Matei,                 G,  - ,      b. 3 Sep 2006 @ Timișoara
Edoardo Alloj,                G,  - ,      b. 4 May 2006 @ Turin

Adrian Mazilu,                F,  1.86 m,  b. 13 Sep 2005 @ Constanța
Elis Bishesari,               G,  - ,      b. 19 May 2005
Marcus Păcurar,               D,  1.89 m,  b. 2 May 2005 @ Rome

Andres Sfait,                 M,  1.77 m,  b. 9 Dec 2004 @ Cluj-Napoca
Cătălin Vulturar,             M,  1.81 m,  b. 9 Mar 2004 @ Arad
Patrick Gante,                F,  1.93 m,  b. 15 Feb 2004 @ Oradea
Valentin Velcea,              G,  1.86 m,  b. 2 Feb 2004
Cătălin Burnete,              F,  - ,      b. 31 Jan 2004
Rares Burnete,                F,  1.85 m,  b. 31 Jan 2004 @ Sighișoara

Andrei Coubis,                D,  1.89 m,  b. 29 Sep 2003 @ Milan
Alin Serban,                  D,  - ,      b. 13 Sep 2003
Andrei Anton,                 D,  1.75 m,  b. 23 Aug 2003 @ Novara
Alexandru Borbei,             G,  1.88 m,  b. 27 Jun 2003 @ Petrila
Rareş Ilie,                   M,  1.83 m,  b. 19 Apr 2003 @ Bucharest
Marco Rus,                    F,  1.79 m,  b. 23 Jan 2003 @ Florești

Matei Cristian Ilie,          D,  1.85 m,  b. 11 Dec 2002 @ Piatra Neamț
Cătălin Cîrjan,               M,  - ,      b. 1 Dec 2002 @ Bucharest
Octavian Nicolau,             F,  - ,      b. 12 Sep 2002 @ Huși
Alexandru Răzvan Mogoș,       M,  1.78 m,  b. 30 Aug 2002 @ Drobeta-Turnu Severin
Otto Hindrich,                G,  1.93 m,  b. 5 Aug 2002 @ Cluj-Napoca
Răzvan Sava,                  G,  1.95 m,  b. 21 Jun 2002 @ Timișoara
Louis Munteanu,               F,  1.88 m,  b. 16 Jun 2002 @ Vaslui
Alexi Pitu,                   F,  1.76 m,  b. 5 Jun 2002 @ Karlsruhe
Marius Corbu,                 M,  1.76 m,  b. 7 May 2002 @ Cădăreşti
Radu Drăgușin,                D,  1.91 m,  b. 3 Feb 2002 @ Bucharest
Reinaldo Radu,                D,  1.78 m,  b. 7 Jan 2002 @ Castello de la Plana

Călin Popescu,                F,  1.75 m,  b. 15 Nov 2001 @ Brașov
Andrei Mărginean,             M,  1.90 m,  b. 3 Jul 2001 @ Zlatna
Raul Șteau,                   M,  1.73 m,  b. 22 Apr 2001 @ Aiud
Eduard Duțu,                  D,  1.92 m,  b. 18 Apr 2001 @ Rome
Raul Balbarau,                G,  1.89 m,  b. 7 Apr 2001 @ Galați
Gabriele Boloca,              D,  1.87 m,  b. 31 Mar 2001 @ Chieri
Andres Dumitrescu,            D,  1.81 m,  b. 11 Mar 2001 @ Slatina

Nándor Tamás,                 F,  1.79 m,  b. 24 Oct 2000 @ Târgu Secuiesc
Mihai Popa,                   G,  1.90 m,  b. 12 Oct 2000 @ Constanța
Marco Ehmann,                 D,  1.87 m,  b. 3 Aug 2000 @ Spaichingen
Bogdan Racovițan,             D,  1.85 m,  b. 6 Jun 2000 @ Dijon
Alexandru Țîrlea,             D,  1.78 m,  b. 28 Mar 2000 @ Alcalá de Hernares
Mihael Onisa,                 M,  1.81 m,  b. 15 Mar 2000 @ Timişoara
Dennis Politic,               M,  1.85 m,  b. 5 Mar 2000 @ Braşov
Valentin Mihăilă,             F,  1.77 m,  b. 2 Feb 2000 @ Finta

Denis Hergheligiu,            M,  1.88 m,  b. 9 Dec 1999 @ Chiari
Ion Gheorghe,                 M,  1.74 m,  b. 8 Oct 1999 @ Bucharest
Constantin Dima,              D,  1.82 m,  b. 21 Jul 1999 @ Bucharest
Denis Drăguş,                 F,  1.80 m,  b. 6 Jul 1999 @ Bucharest
George Ganea,                 F,  1.79 m,  b. 26 May 1999 @ Bucharest
Claudiu Micovschi,            M,  1.80 m,  b. 19 May 1999 @ Oradea
Marco Dulca,                  M,  - ,      b. 11 May 1999 @ Cluj-Napoca
Olimpiu Moruţan,              M,  1.72 m,  b. 25 Apr 1999 @ Cluj-Napoca
Vlad Dragomir,                M,  1.78 m,  b. 24 Apr 1999 @ Timișoara
Tudor Băluţă,                 M,  1.91 m,  b. 27 Mar 1999 @ Craiova
Vitalie Damaşcan,             F,  1.80 m,  b. 24 Jan 1999 @ Soroca
Andrei Chindriş,              D,  1.91 m,  b. 12 Jan 1999 @ Cluj-Napoca

Ianis Hagi,                   M,  1.72 m,  b. 22 Oct 1998 @ Istanbul
Alex Pașcanu,                 D,  1.87 m,  b. 28 Sep 1998 @ Bârlad
Alex Dobre,                   M,  1.78 m,  b. 30 Aug 1998 @ Bucharest
